# hostname,interval,timestamp,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%gnice,%idle
raspberrypi,1,2020-07-25 01:27:43 UTC,174540,665364,102420,11.65,90976,441300,833784,84.94,430056,182740,12,80532,70024,1640,3380,0
raspberrypi,1,2020-07-25 01:27:44 UTC,174444,665268,102508,11.66,90976,441308,833784,84.94,430056,182740,20,80532,70024,1640,3380,0
raspberrypi,1,2020-07-25 01:27:45 UTC,174160,664984,102788,11.69,90976,441312,833776,84.94,430156,182740,24,80632,70024,1648,3380,0
raspberrypi,1,2020-07-25 01:27:46 UTC,174852,665688,102088,11.61,90976,441316,833144,84.87,430056,182752,40,80532,70028,1640,3380,0
raspberrypi,1,2020-07-25 01:27:47 UTC,174980,665816,101956,11.60,90976,441320,833144,84.87,430056,182752,0,80604,70028,1640,3380,0
raspberrypi,1,2020-07-25 01:27:48 UTC,174940,665776,101980,11.60,90976,441328,833144,84.87,430056,182752,12,80576,70036,1640,3380,0
raspberrypi,1,2020-07-25 01:27:49 UTC,174892,665728,102044,11.61,90976,441328,833144,84.87,430056,182752,12,80548,70020,1640,3380,0
raspberrypi,1,2020-07-25 01:27:50 UTC,174988,665848,101940,11.59,90976,441336,832952,84.85,430056,182776,20,80532,70020,1640,3380,0
raspberrypi,1,2020-07-25 01:27:51 UTC,174484,665344,102440,11.65,90976,441340,833268,84.88,430056,182776,36,80604,70020,1640,3380,0
raspberrypi,1,2020-07-25 01:27:52 UTC,174516,665376,102408,11.65,90976,441340,833268,84.88,430056,182776,36,80576,70020,1640,3380,0
raspberrypi,1,2020-07-25 01:27:53 UTC,174452,665312,102448,11.65,90976,441364,833268,84.88,430056,182776,12,80548,70020,1640,3380,0
raspberrypi,1,2020-07-25 01:27:54 UTC,174516,665376,102380,11.64,90976,441368,833268,84.88,430056,182776,20,80620,70020,1640,3380,0
raspberrypi,1,2020-07-25 01:27:55 UTC,174424,665284,102472,11.65,90976,441368,833268,84.88,430056,182776,20,80600,70020,1648,3380,0
raspberrypi,1,2020-07-25 01:27:56 UTC,174508,665368,102388,11.64,90976,441368,833268,84.88,430056,182776,20,80512,70020,1648,3380,0
raspberrypi,1,2020-07-25 01:27:57 UTC,174580,665476,102300,11.63,90976,441384,833268,84.88,430056,182812,52,80512,70020,1640,3380,0
raspberrypi,1,2020-07-25 01:27:58 UTC,174452,665348,102424,11.65,90976,441388,833268,84.88,430056,182812,56,80512,70020,1640,3380,0
raspberrypi,1,2020-07-25 01:27:59 UTC,174356,665252,102520,11.66,90976,441388,833268,84.88,430056,182812,0,80532,70020,1640,3380,0
raspberrypi,1,2020-07-25 01:28:00 UTC,174116,665012,102728,11.68,90976,441388,833268,84.88,430056,182812,0,80612,70052,1640,3380,0
raspberrypi,1,2020-07-25 01:28:01 UTC,174216,665172,102568,11.67,90976,441464,833268,84.88,430056,182872,64,80532,70036,1640,3380,0
raspberrypi,1,2020-07-25 01:28:02 UTC,174184,665140,102592,11.67,90976,441472,833268,84.88,430056,182872,72,80532,70036,1640,3380,0
raspberrypi,1,2020-07-25 01:28:03 UTC,174184,665176,102596,11.67,90976,441468,833268,84.88,430056,182908,76,80532,70036,1640,3380,0
raspberrypi,1,2020-07-25 01:28:04 UTC,174224,665216,102552,11.66,90976,441472,833268,84.88,430056,182908,0,80532,70036,1632,3380,0
raspberrypi,1,2020-07-25 01:28:05 UTC,174224,665216,102548,11.66,90976,441476,833268,84.88,430056,182908,8,80532,70036,1632,3380,0
raspberrypi,1,2020-07-25 01:28:06 UTC,174224,665216,102540,11.66,90976,441484,833268,84.88,430056,182908,40,80532,70036,1632,3380,0
raspberrypi,1,2020-07-25 01:28:07 UTC,174192,665184,102572,11.67,90976,441484,833268,84.88,430056,182908,40,80532,70036,1632,3380,0
raspberrypi,1,2020-07-25 01:28:08 UTC,174256,665248,102508,11.66,90976,441484,833268,84.88,430056,182908,40,80532,70036,1632,3380,0
raspberrypi,1,2020-07-25 01:28:09 UTC,174224,665216,102528,11.66,90976,441496,833268,84.88,430056,182908,52,80532,70036,1632,3380,0
raspberrypi,1,2020-07-25 01:28:10 UTC,174288,665280,102460,11.65,90976,441500,833268,84.88,430056,182908,0,80532,70036,1632,3380,0
raspberrypi,1,2020-07-25 01:28:11 UTC,174232,665224,102500,11.66,90976,441500,833268,84.88,430056,182908,0,80532,70052,1632,3380,0
raspberrypi,1,2020-07-25 01:28:12 UTC,174256,665252,102532,11.66,90976,441512,833268,84.88,430056,182908,28,80592,69984,1632,3380,0
raspberrypi,1,2020-07-25 01:28:13 UTC,174004,665000,102744,11.69,90976,441516,833268,84.88,430056,182908,32,80532,70020,1632,3380,0
raspberrypi,1,2020-07-25 01:28:14 UTC,174280,665276,102468,11.65,90976,441516,833268,84.88,430056,182908,32,80592,70020,1632,3380,0
raspberrypi,1,2020-07-25 01:28:15 UTC,174288,665344,102468,11.65,90976,441528,833268,84.88,430056,182968,44,80532,70000,1624,3380,0
raspberrypi,1,2020-07-25 01:28:16 UTC,174320,665376,102432,11.65,90976,441532,833268,84.88,430056,182968,0,80532,70000,1624,3380,0
raspberrypi,1,2020-07-25 01:28:17 UTC,174168,665224,102576,11.67,90976,441532,833984,84.96,430100,182964,0,80688,70008,1624,3432,0
raspberrypi,1,2020-07-25 01:28:18 UTC,174288,665352,102448,11.65,90976,441540,833984,84.96,430056,182976,12,80604,70008,1624,3380,0
raspberrypi,1,2020-07-25 01:28:19 UTC,174224,665288,102508,11.66,90976,441544,833984,84.96,430056,182976,16,80576,70008,1624,3380,0
raspberrypi,1,2020-07-25 01:28:20 UTC,174288,665352,102444,11.65,90976,441544,833652,84.92,430056,182976,16,80532,70008,1624,3380,0
raspberrypi,1,2020-07-25 01:28:21 UTC,174312,665376,102420,11.65,90976,441544,833652,84.92,430056,182976,16,80532,70008,1624,3380,0
raspberrypi,1,2020-07-25 01:28:22 UTC,174288,665376,102420,11.65,90976,441568,833652,84.92,430056,183000,0,80604,70008,1624,3380,0
raspberrypi,1,2020-07-25 01:28:23 UTC,174288,665384,102416,11.65,90976,441572,833652,84.92,430056,183008,8,80564,70008,1624,3380,0
raspberrypi,1,2020-07-25 01:28:24 UTC,174288,665384,102416,11.65,90976,441572,833652,84.92,430056,183008,8,80536,70008,1624,3380,0
raspberrypi,1,2020-07-25 01:28:25 UTC,174384,665480,102308,11.64,90976,441584,833652,84.92,430056,183008,24,80576,70008,1624,3380,0
raspberrypi,1,2020-07-25 01:28:26 UTC,174224,665308,102476,11.65,90976,441576,833652,84.92,430056,182996,56,80548,70008,1624,3380,0
raspberrypi,1,2020-07-25 01:28:27 UTC,174384,665468,102316,11.64,90976,441576,833652,84.92,430056,182996,56,80532,70008,1624,3380,0
raspberrypi,1,2020-07-25 01:28:28 UTC,174288,665400,102404,11.65,90976,441584,833652,84.92,430056,183024,0,80532,70008,1624,3380,0
raspberrypi,1,2020-07-25 01:28:29 UTC,174256,665336,102428,11.65,90976,441592,833652,84.92,430056,183024,12,80532,70008,1624,3380,0
raspberrypi,1,2020-07-25 01:28:30 UTC,174248,665360,102416,11.65,90976,441596,833652,84.92,430056,183024,16,80532,70024,1616,3380,0
raspberrypi,1,2020-07-25 01:28:31 UTC,174280,665392,102380,11.64,90976,441600,833652,84.92,430056,183024,44,80604,70024,1616,3380,0
raspberrypi,1,2020-07-25 01:28:32 UTC,174280,665392,102380,11.64,90976,441600,833652,84.92,430056,183024,44,80576,70024,1616,3380,0
raspberrypi,1,2020-07-25 01:28:33 UTC,174280,665392,102380,11.64,90976,441600,833652,84.92,430056,183024,44,80548,70024,1616,3380,0
raspberrypi,1,2020-07-25 01:28:34 UTC,174280,665328,102428,11.65,90976,441552,833652,84.92,430056,182960,0,80604,70024,1616,3380,0
raspberrypi,1,2020-07-25 01:28:35 UTC,174184,665232,102520,11.66,90976,441556,833652,84.92,430056,182960,8,80532,70024,1624,3380,0
raspberrypi,1,2020-07-25 01:28:36 UTC,174248,665332,102452,11.65,90976,441560,833652,84.92,430056,182996,36,80532,70024,1616,3380,0
raspberrypi,1,2020-07-25 01:28:37 UTC,174408,665492,102288,11.63,90976,441564,833652,84.92,430056,182996,40,80532,70024,1616,3380,0
raspberrypi,1,2020-07-25 01:28:38 UTC,174208,665292,102488,11.66,90976,441564,833652,84.92,430056,182996,40,80604,70024,1616,3380,0
raspberrypi,1,2020-07-25 01:28:39 UTC,174080,665164,102616,11.67,90976,441564,833652,84.92,430056,182996,40,80576,70024,1616,3380,0
raspberrypi,1,2020-07-25 01:28:40 UTC,174280,665388,102392,11.65,90976,441580,833652,84.92,430056,183020,0,80532,70032,1608,3380,0
raspberrypi,1,2020-07-25 01:28:41 UTC,174460,665568,102208,11.62,90976,441584,833652,84.92,430056,183020,20,80532,70032,1616,3380,0
raspberrypi,1,2020-07-25 01:28:42 UTC,174460,665568,102208,11.62,90976,441584,833652,84.92,430056,183020,20,80532,70032,1616,3380,0
raspberrypi,1,2020-07-25 01:28:43 UTC,174588,665696,102068,11.61,90976,441596,833652,84.92,430056,183020,32,80604,70032,1616,3380,0
raspberrypi,1,2020-07-25 01:28:44 UTC,174428,665536,102224,11.63,90976,441600,833652,84.92,430056,183020,36,80576,70032,1616,3380,0
raspberrypi,1,2020-07-25 01:28:45 UTC,174628,665736,102024,11.60,90976,441600,833652,84.92,430056,183020,36,80516,70032,1616,3380,0
raspberrypi,1,2020-07-25 01:28:46 UTC,174564,665672,102088,11.61,90976,441600,833652,84.92,430056,183020,36,80516,70032,1616,3380,0
raspberrypi,1,2020-07-25 01:28:47 UTC,174532,665664,102104,11.61,90976,441616,833652,84.92,430056,183044,8,80532,70032,1608,3380,0
raspberrypi,1,2020-07-25 01:28:48 UTC,174280,665428,102352,11.64,90976,441620,833296,84.89,430056,183060,12,80532,70032,1608,3380,0
raspberrypi,1,2020-07-25 01:28:49 UTC,174312,665460,102320,11.64,90976,441620,833296,84.89,430056,183060,12,80604,70032,1608,3380,0
raspberrypi,1,2020-07-25 01:28:50 UTC,174216,665372,102408,11.65,90976,441628,833296,84.89,430056,183068,20,80532,70032,1608,3380,0
raspberrypi,1,2020-07-25 01:28:51 UTC,174248,665404,102368,11.64,90976,441636,833296,84.89,430056,183068,40,80532,70032,1608,3380,0
raspberrypi,1,2020-07-25 01:28:52 UTC,174344,665500,102272,11.63,90976,441636,833296,84.89,430056,183068,40,80532,70032,1608,3380,0
raspberrypi,1,2020-07-25 01:28:53 UTC,174716,665872,101924,11.59,90976,441636,833296,84.89,430056,183068,40,80604,70008,1608,3380,0
raspberrypi,1,2020-07-25 01:28:54 UTC,174588,665756,102008,11.60,90976,441648,833296,84.89,430056,183080,12,80532,70040,1608,3380,0
raspberrypi,1,2020-07-25 01:28:55 UTC,174492,665652,102104,11.61,90976,441648,833148,84.87,430056,183072,20,80532,70040,1616,3380,0
raspberrypi,1,2020-07-25 01:28:56 UTC,174524,665684,102068,11.61,90976,441652,833148,84.87,430056,183072,48,80604,70040,1608,3380,0
raspberrypi,1,2020-07-25 01:28:57 UTC,174524,665684,102064,11.61,90976,441656,833148,84.87,430056,183072,52,80548,70040,1608,3380,0
raspberrypi,1,2020-07-25 01:28:58 UTC,174524,665684,102060,11.61,90976,441660,833148,84.87,430056,183072,0,80532,70040,1608,3380,0
raspberrypi,1,2020-07-25 01:28:59 UTC,174524,665684,102056,11.61,90976,441664,833148,84.87,430056,183072,8,80532,70040,1608,3380,0
raspberrypi,1,2020-07-25 01:29:00 UTC,174516,665676,102056,11.61,90976,441672,833148,84.87,430056,183072,16,80532,70040,1616,3380,0
raspberrypi,1,2020-07-25 01:29:01 UTC,174484,665644,102084,11.61,90976,441676,833148,84.87,430056,183072,32,80604,70040,1616,3380,0
raspberrypi,1,2020-07-25 01:29:02 UTC,174556,665716,102012,11.60,90976,441676,833148,84.87,430056,183072,32,80576,70040,1608,3380,0
raspberrypi,1,2020-07-25 01:29:03 UTC,174556,665716,102012,11.60,90976,441676,833148,84.87,430056,183072,32,80548,70040,1608,3380,0
raspberrypi,1,2020-07-25 01:29:04 UTC,174524,665744,102024,11.60,90976,441692,833148,84.87,430056,183132,48,80604,70044,1608,3380,0
raspberrypi,1,2020-07-25 01:29:05 UTC,174516,665736,102028,11.60,90976,441696,833148,84.87,430056,183132,8,80532,70044,1616,3380,0
raspberrypi,1,2020-07-25 01:29:06 UTC,174516,665736,102028,11.60,90976,441696,833148,84.87,430056,183132,8,80604,70044,1616,3380,0
raspberrypi,1,2020-07-25 01:29:07 UTC,174492,665712,102040,11.61,90976,441704,833148,84.87,430056,183132,28,80604,70048,1608,3380,0
raspberrypi,1,2020-07-25 01:29:08 UTC,174524,665744,102004,11.60,90976,441708,833148,84.87,430056,183132,32,80576,70048,1608,3380,0
raspberrypi,1,2020-07-25 01:29:09 UTC,174524,665744,102004,11.60,90976,441708,833148,84.87,430056,183132,32,80548,70048,1608,3380,0
raspberrypi,1,2020-07-25 01:29:10 UTC,174556,665776,101960,11.60,90976,441720,833148,84.87,430056,183132,44,80532,70048,1608,3380,0
raspberrypi,1,2020-07-25 01:29:11 UTC,174460,665680,102052,11.61,90976,441724,833148,84.87,430056,183132,24,80604,70048,1608,3380,0
raspberrypi,1,2020-07-25 01:29:12 UTC,174460,665680,102040,11.61,90976,441736,833148,84.87,430056,183132,36,80532,70048,1608,3380,0
raspberrypi,1,2020-07-25 01:29:13 UTC,174412,665632,102060,11.61,90976,441744,833148,84.87,430056,183132,44,80532,70068,1608,3380,0
raspberrypi,1,2020-07-25 01:29:14 UTC,174460,665680,101992,11.60,90976,441748,833148,84.87,430056,183132,48,80532,70084,1608,3380,0
raspberrypi,1,2020-07-25 01:29:15 UTC,174460,665680,101988,11.60,90976,441752,833148,84.87,430056,183132,52,80532,70084,1608,3380,0
raspberrypi,1,2020-07-25 01:29:16 UTC,174232,665508,102212,11.62,90976,441756,833148,84.87,430056,183188,0,80532,70084,1616,3380,0
raspberrypi,1,2020-07-25 01:29:17 UTC,174044,665324,102396,11.65,90976,441760,833148,84.87,430056,183192,32,80532,70084,1616,3380,0
raspberrypi,1,2020-07-25 01:29:18 UTC,173948,665228,102492,11.66,90976,441760,833148,84.87,430056,183192,32,80604,70084,1616,3380,0
raspberrypi,1,2020-07-25 01:29:19 UTC,174076,665356,102364,11.64,90976,441760,833148,84.87,430056,183192,32,80576,70084,1616,3380,0
raspberrypi,1,2020-07-25 01:29:20 UTC,173564,664860,102860,11.70,90976,441776,833988,84.96,430056,183208,48,80532,70084,1624,3380,0
raspberrypi,1,2020-07-25 01:29:21 UTC,173728,665032,102692,11.68,90976,441780,833988,84.96,430056,183216,52,80532,70084,1616,3380,0
raspberrypi,1,2020-07-25 01:29:22 UTC,173728,665032,102684,11.68,90976,441788,833988,84.96,430056,183216,0,80532,70084,1616,3380,0
raspberrypi,1,2020-07-25 01:29:23 UTC,173412,664716,103000,11.71,90976,441788,833988,84.96,430056,183216,0,80532,70084,1616,3380,0
raspberrypi,1,2020-07-25 01:29:24 UTC,173572,664876,102832,11.70,90976,441796,833988,84.96,430056,183216,12,80532,70084,1616,3380,0
raspberrypi,1,2020-07-25 01:29:25 UTC,173364,664668,103036,11.72,90976,441800,833988,84.96,430056,183216,20,80532,70084,1624,3380,0
raspberrypi,1,2020-07-25 01:29:26 UTC,173308,664612,103092,11.72,90976,441800,833988,84.96,430056,183216,20,80604,70084,1624,3380,0
raspberrypi,1,2020-07-25 01:29:27 UTC,173564,664868,102816,11.69,90976,441812,833988,84.96,430056,183216,48,80532,70092,1616,3380,0
raspberrypi,1,2020-07-25 01:29:28 UTC,173452,664796,102920,11.71,90976,441816,833600,84.92,430056,183256,52,80532,70096,1616,3384,0
raspberrypi,1,2020-07-25 01:29:29 UTC,173468,664812,102900,11.70,90976,441820,833600,84.92,430056,183256,56,80532,70096,1616,3380,0
raspberrypi,1,2020-07-25 01:29:30 UTC,173460,664804,102904,11.70,90976,441824,833272,84.88,430056,183256,60,80532,70096,1624,3380,0
raspberrypi,1,2020-07-25 01:29:31 UTC,173468,664812,102888,11.70,90976,441832,833272,84.88,430056,183256,68,80532,70096,1616,3380,0
raspberrypi,1,2020-07-25 01:29:32 UTC,173412,664756,102940,11.71,90976,441836,833272,84.88,430056,183256,72,80532,70096,1608,3380,0
raspberrypi,1,2020-07-25 01:29:33 UTC,173476,664820,102872,11.70,90976,441840,833272,84.88,430056,183256,76,80532,70096,1608,3380,0
raspberrypi,1,2020-07-25 01:29:34 UTC,173476,664820,102872,11.70,90976,441840,833272,84.88,430056,183256,76,80604,70096,1608,3380,0
raspberrypi,1,2020-07-25 01:29:35 UTC,173468,664812,102872,11.70,90976,441848,833272,84.88,430056,183256,84,80532,70096,1616,3380,0
raspberrypi,1,2020-07-25 01:29:36 UTC,173476,664820,102856,11.70,90976,441856,833272,84.88,430056,183256,92,80604,70096,1608,3380,0
raspberrypi,1,2020-07-25 01:29:37 UTC,173444,664788,102888,11.70,90976,441856,833272,84.88,430056,183256,92,80576,70096,1608,3380,0
raspberrypi,1,2020-07-25 01:29:38 UTC,173476,664820,102848,11.70,90976,441864,833272,84.88,430056,183256,100,80532,70096,1608,3380,0
raspberrypi,1,2020-07-25 01:29:39 UTC,173444,664788,102864,11.70,90976,441880,833272,84.88,430056,183256,116,80532,70096,1608,3380,0
raspberrypi,1,2020-07-25 01:29:40 UTC,173412,664816,102888,11.70,90976,441888,833272,84.88,430056,183316,124,80532,70096,1608,3380,0
raspberrypi,1,2020-07-25 01:29:41 UTC,173476,664880,102820,11.69,90976,441892,833272,84.88,430056,183316,128,80604,70096,1608,3380,0
raspberrypi,1,2020-07-25 01:29:42 UTC,173444,664848,102848,11.70,90976,441896,833272,84.88,430056,183316,136,80532,70096,1608,3380,0
raspberrypi,1,2020-07-25 01:29:43 UTC,173380,664796,102912,11.70,90976,441896,833272,84.88,430056,183328,0,80532,70096,1608,3380,0
raspberrypi,1,2020-07-25 01:29:44 UTC,173696,665112,102588,11.67,90976,441904,833272,84.88,430056,183328,8,80592,70096,1608,3380,0
raspberrypi,1,2020-07-25 01:29:45 UTC,173728,665136,102556,11.66,90976,441904,833272,84.88,430056,183320,16,80532,70096,1608,3380,0
raspberrypi,1,2020-07-25 01:29:46 UTC,173728,665136,102552,11.66,90976,441908,833272,84.88,430056,183320,20,80532,70096,1608,3380,0
raspberrypi,1,2020-07-25 01:29:47 UTC,173728,665136,102552,11.66,90976,441908,833272,84.88,430056,183320,20,80604,70096,1608,3380,0
raspberrypi,1,2020-07-25 01:29:48 UTC,173736,665144,102536,11.66,90976,441916,833272,84.88,430056,183320,56,80532,70096,1600,3380,0
raspberrypi,1,2020-07-25 01:29:49 UTC,173800,665208,102464,11.65,90976,441924,833272,84.88,430056,183320,64,80532,70096,1600,3380,0
raspberrypi,1,2020-07-25 01:29:50 UTC,173664,665072,102596,11.67,90976,441928,833272,84.88,430056,183320,68,80532,70096,1608,3380,0
raspberrypi,1,2020-07-25 01:29:51 UTC,173720,665176,102504,11.66,90976,441932,833272,84.88,430056,183368,72,80532,70128,1600,3380,0
raspberrypi,1,2020-07-25 01:29:52 UTC,173720,665176,102500,11.66,90976,441936,833272,84.88,430056,183368,76,80532,70128,1600,3380,0
raspberrypi,1,2020-07-25 01:29:53 UTC,173720,665176,102496,11.66,90976,441940,833272,84.88,430056,183368,80,80532,70128,1600,3380,0
raspberrypi,1,2020-07-25 01:29:54 UTC,173712,665168,102504,11.66,90976,441940,833272,84.88,430056,183368,80,80604,70128,1608,3380,0
raspberrypi,1,2020-07-25 01:29:55 UTC,173712,665168,102492,11.66,90976,441952,833272,84.88,430056,183368,92,80532,70128,1608,3380,0
raspberrypi,1,2020-07-25 01:29:56 UTC,173712,665172,102484,11.66,90976,441956,833272,84.88,430056,183368,96,80532,70132,1608,3380,0
raspberrypi,1,2020-07-25 01:29:57 UTC,173744,665204,102448,11.65,90976,441960,833272,84.88,430056,183368,100,80604,70132,1608,3380,0
raspberrypi,1,2020-07-25 01:29:58 UTC,173712,665172,102472,11.65,90976,441968,833272,84.88,430056,183368,108,80604,70132,1608,3380,0
raspberrypi,1,2020-07-25 01:29:59 UTC,173712,665172,102468,11.65,90976,441972,833272,84.88,430056,183368,112,80532,70132,1608,3380,0
raspberrypi,1,2020-07-25 01:30:00 UTC,173492,664984,102684,11.68,90976,441976,833268,84.88,430056,183400,116,80532,70132,1608,3380,0
raspberrypi,1,2020-07-25 01:30:01 UTC,173428,664920,102748,11.69,90976,441976,833268,84.88,430056,183400,116,80604,70132,1608,3380,0
raspberrypi,1,2020-07-25 01:30:02 UTC,173268,664764,102892,11.70,90976,441984,834788,85.04,430124,183400,128,80660,70140,1608,3448,0
raspberrypi,1,2020-07-25 01:30:03 UTC,173208,664736,102936,11.71,90976,442000,834788,85.04,430056,183436,140,80604,70140,1608,3380,0
raspberrypi,1,2020-07-25 01:30:04 UTC,173176,664704,102964,11.71,90976,442004,834788,85.04,430056,183436,144,80604,70140,1608,3380,0
raspberrypi,1,2020-07-25 01:30:05 UTC,173200,664728,102936,11.71,90976,442008,834788,85.04,430056,183436,148,80532,70140,1616,3380,0
raspberrypi,1,2020-07-25 01:30:06 UTC,173240,664780,102892,11.70,90976,442012,834788,85.04,430056,183448,152,80532,70140,1608,3380,0
raspberrypi,1,2020-07-25 01:30:07 UTC,173208,664748,102916,11.70,90976,442020,834788,85.04,430056,183448,160,80532,70140,1608,3380,0
raspberrypi,1,2020-07-25 01:30:08 UTC,173208,664748,102916,11.70,90976,442020,834788,85.04,430056,183448,160,80532,70140,1608,3380,0
raspberrypi,1,2020-07-25 01:30:09 UTC,173208,664748,102908,11.70,90976,442028,834788,85.04,430056,183448,168,80532,70140,1608,3380,0
raspberrypi,1,2020-07-25 01:30:10 UTC,173200,664740,102912,11.70,90976,442032,834788,85.04,430056,183448,172,80532,70140,1616,3380,0
raspberrypi,1,2020-07-25 01:30:11 UTC,173176,664716,102928,11.71,90976,442040,834788,85.04,430056,183448,180,80532,70140,1608,3380,0
raspberrypi,1,2020-07-25 01:30:12 UTC,173176,664716,102924,11.71,90976,442044,834788,85.04,430056,183448,184,80604,70140,1608,3380,0
raspberrypi,1,2020-07-25 01:30:13 UTC,173176,664704,102932,11.71,90976,442036,834788,85.04,430056,183436,188,80532,70140,1608,3380,0
raspberrypi,1,2020-07-25 01:30:14 UTC,173112,664640,102996,11.71,90976,442036,834788,85.04,430056,183436,32,80604,70140,1608,3380,0
raspberrypi,1,2020-07-25 01:30:15 UTC,173208,664736,102892,11.70,90976,442044,834788,85.04,430056,183436,44,80532,70140,1616,3380,0
raspberrypi,1,2020-07-25 01:30:16 UTC,173208,664736,102884,11.70,90976,442052,834788,85.04,430056,183436,52,80532,70140,1608,3380,0
